version,category,case_id,image_path,mask_path,width,height,threshold_percent,tp,fp,fn,tn,mIoU_percent,mDice_percent,background_IoU_percent,background_Dice_percent,forgery_IoU_percent,forgery_Dice_percent,accuracy_percent,false_positive_rate_percent,det_score,det_pred_label,det_correct
v1.0.4,face,face/tp_face_morphing_0.jpg_IN_171.jpg_tif,/home/panuwat/Pictures/Test-Cases/with_mask/face/images/test/tp_face_morphing_0.jpg_IN_171.jpg_tif.png,/home/panuwat/Pictures/Test-Cases/with_mask/face/annotations/test/tp_face_morphing_0.jpg_IN_171.jpg_tif.png,500,652,50.0,61384,20623,0,243993,83.529295,90.781431,92.206443,95.945215,74.852147,85.617647,93.673926,7.793557,,,
v1.0.4,face,face/tp_face_morphing_0.jpg_IN_177.jpg_tif,/home/panuwat/Pictures/Test-Cases/with_mask/face/images/test/tp_face_morphing_0.jpg_IN_177.jpg_tif.png,/home/panuwat/Pictures/Test-Cases/with_mask/face/annotations/test/tp_face_morphing_0.jpg_IN_177.jpg_tif.png,500,652,50.0,73398,11363,56,241183,91.008173,95.235031,95.47945,97.687455,86.536897,92.782606,96.497239,4.499378,,,
v1.0.4,face,face/tp_face_morphing_0.jpg_IN_190.jpg_tif,/home/panuwat/Pictures/Test-Cases/with_mask/face/images/test/tp_face_morphing_0.jpg_IN_190.jpg_tif.png,/home/panuwat/Pictures/Test-Cases/with_mask/face/annotations/test/tp_face_morphing_0.jpg_IN_190.jpg_tif.png,500,652,50.0,66321,16630,352,242697,86.537284,92.63494,93.460388,96.619663,79.61418,88.650217,94.790798,6.412753,,,
v1.0.4,face,face/tp_face_morphing_0.jpg_IN_192.jpg_tif,/home/panuwat/Pictures/Test-Cases/with_mask/face/images/test/tp_face_morphing_0.jpg_IN_192.jpg_tif.png,/home/panuwat/Pictures/Test-Cases/with_mask/face/annotations/test/tp_face_morphing_0.jpg_IN_192.jpg_tif.png,500,652,50.0,67076,15139,1207,242578,87.0463,92.939659,93.686951,96.740591,80.405648,89.138726,94.98589,5.874273,,,
v1.0.4,face,face/tp_face_morphing_0.jpg_IN_199.jpg_tif,/home/panuwat/Pictures/Test-Cases/with_mask/face/images/test/tp_face_morphing_0.jpg_IN_199.jpg_tif.png,/home/panuwat/Pictures/Test-Cases/with_mask/face/annotations/test/tp_face_morphing_0.jpg_IN_199.jpg_tif.png,500,652,50.0,69989,16113,0,239898,87.496139,93.213995,93.70613,96.750815,81.286149,89.677175,95.057362,6.29387,,,
v1.0.4,face,face/tp_face_morphing_0.jpg_IN_31.jpg_tif,/home/panuwat/Pictures/Test-Cases/with_mask/face/images/test/tp_face_morphing_0.jpg_IN_31.jpg_tif.png,/home/panuwat/Pictures/Test-Cases/with_mask/face/annotations/test/tp_face_morphing_0.jpg_IN_31.jpg_tif.png,500,652,50.0,66786,13901,0,245313,88.704474,93.909307,94.63725,97.244746,82.771698,90.573868,95.73589,5.36275,,,
v1.0.4,face,face/tp_face_morphing_0.jpg_IN_37.jpg_tif,/home/panuwat/Pictures/Test-Cases/with_mask/face/images/test/tp_face_morphing_0.jpg_IN_37.jpg_tif.png,/home/panuwat/Pictures/Test-Cases/with_mask/face/annotations/test/tp_face_morphing_0.jpg_IN_37.jpg_tif.png,500,652,50.0,72340,12097,2,241561,90.450771,94.919808,95.230229,97.556848,85.671313,92.282767,96.28865,4.76902,,,
v1.0.4,face,face/tp_face_morphing_0.jpg_IN_49.jpg_tif,/home/panuwat/Pictures/Test-Cases/with_mask/face/images/test/tp_face_morphing_0.jpg_IN_49.jpg_tif.png,/home/panuwat/Pictures/Test-Cases/with_mask/face/annotations/test/tp_face_morphing_0.jpg_IN_49.jpg_tif.png,500,652,50.0,67874,17013,0,241113,86.683547,92.727604,93.409033,96.592213,79.958062,88.862995,94.781288,6.590967,,,
v1.0.4,imd2020,imd2020/tp_imd2020_00064_fake_jpg,/home/panuwat/Pictures/Test-Cases/with_mask/imd2020/images/test/tp_imd2020_00064_fake_jpg.png,/home/panuwat/Pictures/Test-Cases/with_mask/imd2020/annotations/test/tp_imd2020_00064_fake_jpg.png,699,451,50.0,0,0,101044,214205,33.973938,40.457717,67.947876,80.915434,0.0,0.0,67.947876,0.0,,,
v1.0.4,imd2020,imd2020/tp_imd2020_00097_fake_jpg,/home/panuwat/Pictures/Test-Cases/with_mask/imd2020/images/test/tp_imd2020_00097_fake_jpg.png,/home/panuwat/Pictures/Test-Cases/with_mask/imd2020/annotations/test/tp_imd2020_00097_fake_jpg.png,383,274,50.0,0,0,2227,102715,48.938938,49.463779,97.877875,98.927558,0.0,0.0,97.877875,0.0,,,
v1.0.4,imd2020,imd2020/tp_imd2020_c8u0rrz_0_jpg,/home/panuwat/Pictures/Test-Cases/with_mask/imd2020/images/test/tp_imd2020_c8u0rrz_0_jpg.png,/home/panuwat/Pictures/Test-Cases/with_mask/imd2020/annotations/test/tp_imd2020_c8u0rrz_0_jpg.png,620,464,50.0,0,0,33023,254657,44.260463,46.955491,88.520926,93.910982,0.0,0.0,88.520926,0.0,,,
v1.0.4,imd2020,imd2020/tp_imd2020_c8u4gpd_0_jpg,/home/panuwat/Pictures/Test-Cases/with_mask/imd2020/images/test/tp_imd2020_c8u4gpd_0_jpg.png,/home/panuwat/Pictures/Test-Cases/with_mask/imd2020/annotations/test/tp_imd2020_c8u4gpd_0_jpg.png,501,409,50.0,0,0,130809,74100,18.081197,26.558283,36.162394,53.116566,0.0,0.0,36.162394,0.0,,,
v1.0.4,imd2020,imd2020/tp_imd2020_c8vgphr_0_jpg,/home/panuwat/Pictures/Test-Cases/with_mask/imd2020/images/test/tp_imd2020_c8vgphr_0_jpg.png,/home/panuwat/Pictures/Test-Cases/with_mask/imd2020/annotations/test/tp_imd2020_c8vgphr_0_jpg.png,375,500,50.0,0,0,9457,178043,47.478133,48.706445,94.956267,97.41289,0.0,0.0,94.956267,0.0,,,
v1.0.4,imd2020,imd2020/tp_imd2020_c8vkf28_0_jpg,/home/panuwat/Pictures/Test-Cases/with_mask/imd2020/images/test/tp_imd2020_c8vkf28_0_jpg.png,/home/panuwat/Pictures/Test-Cases/with_mask/imd2020/annotations/test/tp_imd2020_c8vkf28_0_jpg.png,1200,750,50.0,0,223,26389,873388,48.521556,49.249685,97.043111,98.49937,0.0,0.0,97.043111,0.025526,,,
v1.0.4,imd2020,imd2020/tp_imd2020_c8vpmfd_0_jpg,/home/panuwat/Pictures/Test-Cases/with_mask/imd2020/images/test/tp_imd2020_c8vpmfd_0_jpg.png,/home/panuwat/Pictures/Test-Cases/with_mask/imd2020/annotations/test/tp_imd2020_c8vpmfd_0_jpg.png,1920,1200,50.0,0,0,43449,2260551,49.057096,49.524061,98.114193,99.048121,0.0,0.0,98.114193,0.0,,,
v1.0.4,imd2020,imd2020/tp_imd2020_c8vqeqw_0_jpg,/home/panuwat/Pictures/Test-Cases/with_mask/imd2020/images/test/tp_imd2020_c8vqeqw_0_jpg.png,/home/panuwat/Pictures/Test-Cases/with_mask/imd2020/annotations/test/tp_imd2020_c8vqeqw_0_jpg.png,1920,1200,50.0,0,0,30990,2273010,49.327474,49.66146,98.654948,99.32292,0.0,0.0,98.654948,0.0,,,
v1.0.4,imd2020,imd2020/tp_imd2020_c8w0r2r_0_jpg,/home/panuwat/Pictures/Test-Cases/with_mask/imd2020/images/test/tp_imd2020_c8w0r2r_0_jpg.png,/home/panuwat/Pictures/Test-Cases/with_mask/imd2020/annotations/test/tp_imd2020_c8w0r2r_0_jpg.png,1120,629,50.0,0,144,133298,571038,40.529043,44.769106,81.058085,89.538211,0.0,0.0,81.058085,0.025211,,,
v1.0.4,imd2020,imd2020/tp_imd2020_c8wvegs_0_jpg,/home/panuwat/Pictures/Test-Cases/with_mask/imd2020/images/test/tp_imd2020_c8wvegs_0_jpg.png,/home/panuwat/Pictures/Test-Cases/with_mask/imd2020/annotations/test/tp_imd2020_c8wvegs_0_jpg.png,953,953,50.0,0,54834,3977,849398,46.762254,48.326958,93.524508,96.653916,0.0,0.0,93.524508,6.064152,,,
v1.0.4,imd2020,imd2020/tp_imd2020_c8xhzdr_0_jpg,/home/panuwat/Pictures/Test-Cases/with_mask/imd2020/images/test/tp_imd2020_c8xhzdr_0_jpg.png,/home/panuwat/Pictures/Test-Cases/with_mask/imd2020/annotations/test/tp_imd2020_c8xhzdr_0_jpg.png,650,366,50.0,0,0,4941,232959,48.961538,49.475321,97.923077,98.950641,0.0,0.0,97.923077,0.0,,,
v1.0.4,imd2020,imd2020/tp_imd2020_c8xtrds_0_jpg,/home/panuwat/Pictures/Test-Cases/with_mask/imd2020/images/test/tp_imd2020_c8xtrds_0_jpg.png,/home/panuwat/Pictures/Test-Cases/with_mask/imd2020/annotations/test/tp_imd2020_c8xtrds_0_jpg.png,444,644,50.0,0,0,13439,272497,47.649999,48.796722,95.299997,97.593445,0.0,0.0,95.299997,0.0,,,
v1.0.4,imd2020,imd2020/tp_imd2020_c8yjv4u_0_jpg,/home/panuwat/Pictures/Test-Cases/with_mask/imd2020/images/test/tp_imd2020_c8yjv4u_0_jpg.png,/home/panuwat/Pictures/Test-Cases/with_mask/imd2020/annotations/test/tp_imd2020_c8yjv4u_0_jpg.png,549,732,50.0,0,0,14024,387844,48.255148,49.112081,96.510297,98.224163,0.0,0.0,96.510297,0.0,,,
v1.0.4,imd2020,imd2020/tp_imd2020_c8ynnae_0_jpg,/home/panuwat/Pictures/Test-Cases/with_mask/imd2020/images/test/tp_imd2020_c8ynnae_0_jpg.png,/home/panuwat/Pictures/Test-Cases/with_mask/imd2020/annotations/test/tp_imd2020_c8ynnae_0_jpg.png,453,604,50.0,0,0,5196,268416,49.05048,49.520689,98.10096,99.041378,0.0,0.0,98.10096,0.0,,,
v1.0.4,imd2020,imd2020/tp_imd2020_c8zefoe_0_jpg,/home/panuwat/Pictures/Test-Cases/with_mask/imd2020/images/test/tp_imd2020_c8zefoe_0_jpg.png,/home/panuwat/Pictures/Test-Cases/with_mask/imd2020/annotations/test/tp_imd2020_c8zefoe_0_jpg.png,1200,704,50.0,0,1954,43796,799050,47.292259,48.60845,94.584517,97.216899,0.0,0.0,94.584517,0.243944,,,
v1.0.4,inpainting,inpainting/tp_inpaint_0_000000000943_tif,/home/panuwat/Pictures/Test-Cases/with_mask/inpainting/images/test/tp_inpaint_0_000000000943_tif.png,/home/panuwat/Pictures/Test-Cases/with_mask/inpainting/annotations/test/tp_inpaint_0_000000000943_tif.png,640,360,50.0,225,0,15547,214628,47.336076,49.658886,93.245574,96.504745,1.426579,2.813027,93.25217,0.0,,,
v1.0.4,inpainting,inpainting/tp_inpaint_0_000000001596_tif,/home/panuwat/Pictures/Test-Cases/with_mask/inpainting/images/test/tp_inpaint_0_000000001596_tif.png,/home/panuwat/Pictures/Test-Cases/with_mask/inpainting/annotations/test/tp_inpaint_0_000000001596_tif.png,500,419,50.0,0,0,1124,208376,49.731742,49.86551,99.463484,99.731021,0.0,0.0,99.463484,0.0,,,
v1.0.4,inpainting,inpainting/tp_inpaint_0_000000002614_tif,/home/panuwat/Pictures/Test-Cases/with_mask/inpainting/images/test/tp_inpaint_0_000000002614_tif.png,/home/panuwat/Pictures/Test-Cases/with_mask/inpainting/annotations/test/tp_inpaint_0_000000002614_tif.png,640,427,50.0,0,0,10234,263046,48.127561,49.045916,96.255123,98.091832,0.0,0.0,96.255123,0.0,,,
v1.0.4,inpainting,inpainting/tp_inpaint_0_000000003488_tif,/home/panuwat/Pictures/Test-Cases/with_mask/inpainting/images/test/tp_inpaint_0_000000003488_tif.png,/home/panuwat/Pictures/Test-Cases/with_mask/inpainting/annotations/test/tp_inpaint_0_000000003488_tif.png,500,333,50.0,0,0,1142,165358,49.657057,49.827938,99.314114,99.655877,0.0,0.0,99.314114,0.0,,,
v1.0.4,inpainting,inpainting/tp_inpaint_0_000000005210_tif,/home/panuwat/Pictures/Test-Cases/with_mask/inpainting/images/test/tp_inpaint_0_000000005210_tif.png,/home/panuwat/Pictures/Test-Cases/with_mask/inpainting/annotations/test/tp_inpaint_0_000000005210_tif.png,640,426,50.0,0,0,274,272366,49.949751,49.974863,99.899501,99.949725,0.0,0.0,99.899501,0.0,,,
v1.0.4,inpainting,inpainting/tp_inpaint_0_000000005699_tif,/home/panuwat/Pictures/Test-Cases/with_mask/inpainting/images/test/tp_inpaint_0_000000005699_tif.png,/home/panuwat/Pictures/Test-Cases/with_mask/inpainting/annotations/test/tp_inpaint_0_000000005699_tif.png,600,400,50.0,0,0,480,239520,49.9,49.94995,99.8,99.8999,0.0,0.0,99.8,0.0,,,
v1.0.4,inpainting,inpainting/tp_inpaint_0_000000008119_tif,/home/panuwat/Pictures/Test-Cases/with_mask/inpainting/images/test/tp_inpaint_0_000000008119_tif.png,/home/panuwat/Pictures/Test-Cases/with_mask/inpainting/annotations/test/tp_inpaint_0_000000008119_tif.png,640,480,50.0,0,0,320,306880,49.947917,49.973945,99.895833,99.94789,0.0,0.0,99.895833,0.0,,,
v1.0.4,inpainting,inpainting/tp_inpaint_0_000000009960_tif,/home/panuwat/Pictures/Test-Cases/with_mask/inpainting/images/test/tp_inpaint_0_000000009960_tif.png,/home/panuwat/Pictures/Test-Cases/with_mask/inpainting/annotations/test/tp_inpaint_0_000000009960_tif.png,640,427,50.0,0,0,454,272826,49.916935,49.958433,99.83387,99.916866,0.0,0.0,99.83387,0.0,,,
v1.0.4,inpainting,inpainting/tp_inpaint_0_000000010779_tif,/home/panuwat/Pictures/Test-Cases/with_mask/inpainting/images/test/tp_inpaint_0_000000010779_tif.png,/home/panuwat/Pictures/Test-Cases/with_mask/inpainting/annotations/test/tp_inpaint_0_000000010779_tif.png,532,640,50.0,0,0,19121,321359,47.192052,48.555464,94.384105,97.110929,0.0,0.0,94.384105,0.0,,,
v1.0.4,inpainting,inpainting/tp_inpaint_0_000000011075_tif,/home/panuwat/Pictures/Test-Cases/with_mask/inpainting/images/test/tp_inpaint_0_000000011075_tif.png,/home/panuwat/Pictures/Test-Cases/with_mask/inpainting/annotations/test/tp_inpaint_0_000000011075_tif.png,640,480,50.0,27825,629,62685,216061,53.93378,66.999703,77.337271,87.220549,30.530289,46.778857,79.389974,0.290276,,,
v1.0.4,inpainting,inpainting/tp_inpaint_0_000000011831_tif,/home/panuwat/Pictures/Test-Cases/with_mask/inpainting/images/test/tp_inpaint_0_000000011831_tif.png,/home/panuwat/Pictures/Test-Cases/with_mask/inpainting/annotations/test/tp_inpaint_0_000000011831_tif.png,640,427,50.0,0,0,2658,270622,49.513686,49.755655,99.027371,99.511309,0.0,0.0,99.027371,0.0,,,
v1.0.4,inpainting,inpainting/tp_inpaint_0_000000012927_tif,/home/panuwat/Pictures/Test-Cases/with_mask/inpainting/images/test/tp_inpaint_0_000000012927_tif.png,/home/panuwat/Pictures/Test-Cases/with_mask/inpainting/annotations/test/tp_inpaint_0_000000012927_tif.png,640,425,50.0,0,0,8970,263030,48.351103,49.161729,96.702206,98.323458,0.0,0.0,96.702206,0.0,,,
v1.0.4,inpainting,inpainting/tp_inpaint_0_000000016359_tif,/home/panuwat/Pictures/Test-Cases/with_mask/inpainting/images/test/tp_inpaint_0_000000016359_tif.png,/home/panuwat/Pictures/Test-Cases/with_mask/inpainting/annotations/test/tp_inpaint_0_000000016359_tif.png,640,383,50.0,0,0,6213,238907,48.732662,49.358197,97.465323,98.716394,0.0,0.0,97.465323,0.0,,,
v1.0.4,inpainting,inpainting/tp_inpaint_0_000000017474_tif,/home/panuwat/Pictures/Test-Cases/with_mask/inpainting/images/test/tp_inpaint_0_000000017474_tif.png,/home/panuwat/Pictures/Test-Cases/with_mask/inpainting/annotations/test/tp_inpaint_0_000000017474_tif.png,640,427,50.0,0,0,256,273024,49.953162,49.97657,99.906323,99.95314,0.0,0.0,99.906323,0.0,,,
v1.0.4,inpainting,inpainting/tp_inpaint_0_000000018290_tif,/home/panuwat/Pictures/Test-Cases/with_mask/inpainting/images/test/tp_inpaint_0_000000018290_tif.png,/home/panuwat/Pictures/Test-Cases/with_mask/inpainting/annotations/test/tp_inpaint_0_000000018290_tif.png,640,379,50.0,0,0,434,242126,49.910538,49.955229,99.821075,99.910457,0.0,0.0,99.821075,0.0,,,
v1.0.4,splicing,splicing/tp_splice1_10007_000000130973_tif,/home/panuwat/Pictures/Test-Cases/with_mask/splicing/images/test/tp_splice1_10007_000000130973_tif.png,/home/panuwat/Pictures/Test-Cases/with_mask/splicing/annotations/test/tp_splice1_10007_000000130973_tif.png,640,427,50.0,0,4,4134,269142,49.242901,49.618563,98.485802,99.237125,0.0,0.0,98.485802,0.001486,,,
v1.0.4,splicing,splicing/tp_splice1_10046_000000517430_tif,/home/panuwat/Pictures/Test-Cases/with_mask/splicing/images/test/tp_splice1_10046_000000517430_tif.png,/home/panuwat/Pictures/Test-Cases/with_mask/splicing/annotations/test/tp_splice1_10046_000000517430_tif.png,640,480,50.0,0,0,599,306601,49.902507,49.951206,99.805013,99.902411,0.0,0.0,99.805013,0.0,,,
v1.0.4,splicing,splicing/tp_splice1_10059_000000578306_tif,/home/panuwat/Pictures/Test-Cases/with_mask/splicing/images/test/tp_splice1_10059_000000578306_tif.png,/home/panuwat/Pictures/Test-Cases/with_mask/splicing/annotations/test/tp_splice1_10059_000000578306_tif.png,640,427,50.0,0,1604,1679,269997,49.399334,49.697852,98.798668,99.395704,0.0,0.0,98.798668,0.590572,,,
v1.0.4,splicing,splicing/tp_splice1_10102_000000389655_tif,/home/panuwat/Pictures/Test-Cases/with_mask/splicing/images/test/tp_splice1_10102_000000389655_tif.png,/home/panuwat/Pictures/Test-Cases/with_mask/splicing/annotations/test/tp_splice1_10102_000000389655_tif.png,640,428,50.0,0,13,5464,268443,49.000256,49.49508,98.000511,98.99016,0.0,0.0,98.000511,0.004843,,,
v1.0.4,splicing,splicing/tp_splice1_10147_000000365623_tif,/home/panuwat/Pictures/Test-Cases/with_mask/splicing/images/test/tp_splice1_10147_000000365623_tif.png,/home/panuwat/Pictures/Test-Cases/with_mask/splicing/annotations/test/tp_splice1_10147_000000365623_tif.png,640,480,50.0,1683,151206,7342,146969,24.577687,33.519783,48.105015,64.960684,1.050359,2.078881,48.389323,50.710489,,,
v1.0.4,splicing,splicing/tp_splice1_10176_000000008547_tif,/home/panuwat/Pictures/Test-Cases/with_mask/splicing/images/test/tp_splice1_10176_000000008547_tif.png,/home/panuwat/Pictures/Test-Cases/with_mask/splicing/annotations/test/tp_splice1_10176_000000008547_tif.png,640,419,50.0,0,36,2652,265472,49.498807,49.748141,98.997613,99.496282,0.0,0.0,98.997613,0.013559,,,
v1.0.4,splicing,splicing/tp_splice1_10267_000000553552_tif,/home/panuwat/Pictures/Test-Cases/with_mask/splicing/images/test/tp_splice1_10267_000000553552_tif.png,/home/panuwat/Pictures/Test-Cases/with_mask/splicing/annotations/test/tp_splice1_10267_000000553552_tif.png,640,430,50.0,0,2334,1598,271268,49.28561,49.640235,98.571221,99.28047,0.0,0.0,98.571221,0.853064,,,
v1.0.4,splicing,splicing/tp_splice1_1028_000000424348_tif,/home/panuwat/Pictures/Test-Cases/with_mask/splicing/images/test/tp_splice1_1028_000000424348_tif.png,/home/panuwat/Pictures/Test-Cases/with_mask/splicing/annotations/test/tp_splice1_1028_000000424348_tif.png,640,512,50.0,0,31,3839,323810,49.409485,49.702989,98.81897,99.405977,0.0,0.0,98.81897,0.009573,,,
v1.0.4,splicing,splicing/tp_splice1_10311_000000553908_tif,/home/panuwat/Pictures/Test-Cases/with_mask/splicing/images/test/tp_splice1_10311_000000553908_tif.png,/home/panuwat/Pictures/Test-Cases/with_mask/splicing/annotations/test/tp_splice1_10311_000000553908_tif.png,497,640,50.0,0,0,670,317410,49.894681,49.947285,99.789361,99.89457,0.0,0.0,99.789361,0.0,,,
v1.0.4,splicing,splicing/tp_splice1_10314_000000269103_tif,/home/panuwat/Pictures/Test-Cases/with_mask/splicing/images/test/tp_splice1_10314_000000269103_tif.png,/home/panuwat/Pictures/Test-Cases/with_mask/splicing/annotations/test/tp_splice1_10314_000000269103_tif.png,640,480,50.0,0,0,994,306206,49.838216,49.918977,99.676432,99.837954,0.0,0.0,99.676432,0.0,,,
v1.0.4,splicing,splicing/tp_splice1_1032_000000410356_tif,/home/panuwat/Pictures/Test-Cases/with_mask/splicing/images/test/tp_splice1_1032_000000410356_tif.png,/home/panuwat/Pictures/Test-Cases/with_mask/splicing/annotations/test/tp_splice1_1032_000000410356_tif.png,640,360,50.0,0,37454,4498,188448,40.895833,44.991978,81.791667,89.983956,0.0,0.0,81.791667,16.579756,,,
v1.0.4,splicing,splicing/tp_splice1_10380_000000465395_tif,/home/panuwat/Pictures/Test-Cases/with_mask/splicing/images/test/tp_splice1_10380_000000465395_tif.png,/home/panuwat/Pictures/Test-Cases/with_mask/splicing/annotations/test/tp_splice1_10380_000000465395_tif.png,640,429,50.0,0,0,710,273850,49.870702,49.935267,99.741404,99.870535,0.0,0.0,99.741404,0.0,,,
v1.0.4,splicing,splicing/tp_splice1_10386_000000480983_tif,/home/panuwat/Pictures/Test-Cases/with_mask/splicing/images/test/tp_splice1_10386_000000480983_tif.png,/home/panuwat/Pictures/Test-Cases/with_mask/splicing/annotations/test/tp_splice1_10386_000000480983_tif.png,640,426,50.0,0,41397,4253,226990,41.628154,45.431619,83.256309,90.863239,0.0,0.0,83.256309,15.424369,,,
v1.0.4,splicing,splicing/tp_splice1_10397_000000032562_tif,/home/panuwat/Pictures/Test-Cases/with_mask/splicing/images/test/tp_splice1_10397_000000032562_tif.png,/home/panuwat/Pictures/Test-Cases/with_mask/splicing/annotations/test/tp_splice1_10397_000000032562_tif.png,640,427,50.0,4511,91760,1676,175333,34.920563,43.883124,65.235574,78.960689,4.605552,8.805559,65.809426,34.355075,,,
v1.0.4,splicing,splicing/tp_splice1_10450_000000031497_tif,/home/panuwat/Pictures/Test-Cases/with_mask/splicing/images/test/tp_splice1_10450_000000031497_tif.png,/home/panuwat/Pictures/Test-Cases/with_mask/splicing/annotations/test/tp_splice1_10450_000000031497_tif.png,640,412,50.0,0,17562,2815,243303,46.136036,47.990367,92.272072,95.980733,0.0,0.0,92.272072,6.732218,,,
v1.0.5,authentic,authentic/au_usb_000000000036_jpg,/home/panuwat/Pictures/Test-Cases/with_mask/authentic/images/test/au_usb_000000000036_jpg.png,/home/panuwat/Pictures/Test-Cases/with_mask/authentic/annotations/test/au_usb_000000000036_jpg.png,481,640,50.0,0,0,0,307840,100.0,100.0,100.0,100.0,,,100.0,0.0,,,
v1.0.5,authentic,authentic/au_usb_000000000092_jpg,/home/panuwat/Pictures/Test-Cases/with_mask/authentic/images/test/au_usb_000000000092_jpg.png,/home/panuwat/Pictures/Test-Cases/with_mask/authentic/annotations/test/au_usb_000000000092_jpg.png,640,427,50.0,0,0,0,273280,100.0,100.0,100.0,100.0,,,100.0,0.0,,,
v1.0.5,authentic,authentic/au_usb_000000000247_jpg,/home/panuwat/Pictures/Test-Cases/with_mask/authentic/images/test/au_usb_000000000247_jpg.png,/home/panuwat/Pictures/Test-Cases/with_mask/authentic/annotations/test/au_usb_000000000247_jpg.png,640,424,50.0,0,0,0,271360,100.0,100.0,100.0,100.0,,,100.0,0.0,,,
v1.0.5,authentic,authentic/au_usb_000000000263_jpg,/home/panuwat/Pictures/Test-Cases/with_mask/authentic/images/test/au_usb_000000000263_jpg.png,/home/panuwat/Pictures/Test-Cases/with_mask/authentic/annotations/test/au_usb_000000000263_jpg.png,591,640,50.0,0,291,0,377949,49.961532,49.980759,99.923065,99.961518,0.0,0.0,99.923065,0.076935,,,
v1.0.5,authentic,authentic/au_usb_000000000322_jpg,/home/panuwat/Pictures/Test-Cases/with_mask/authentic/images/test/au_usb_000000000322_jpg.png,/home/panuwat/Pictures/Test-Cases/with_mask/authentic/annotations/test/au_usb_000000000322_jpg.png,640,481,50.0,0,0,0,307840,100.0,100.0,100.0,100.0,,,100.0,0.0,,,
v1.0.5,authentic,authentic/au_usb_000000000359_jpg,/home/panuwat/Pictures/Test-Cases/with_mask/authentic/images/test/au_usb_000000000359_jpg.png,/home/panuwat/Pictures/Test-Cases/with_mask/authentic/annotations/test/au_usb_000000000359_jpg.png,500,332,50.0,0,0,0,166000,100.0,100.0,100.0,100.0,,,100.0,0.0,,,
v1.0.5,authentic,authentic/au_usb_000000000360_jpg,/home/panuwat/Pictures/Test-Cases/with_mask/authentic/images/test/au_usb_000000000360_jpg.png,/home/panuwat/Pictures/Test-Cases/with_mask/authentic/annotations/test/au_usb_000000000360_jpg.png,500,375,50.0,0,0,0,187500,100.0,100.0,100.0,100.0,,,100.0,0.0,,,
v1.0.5,authentic,authentic/au_usb_000000000488_jpg,/home/panuwat/Pictures/Test-Cases/with_mask/authentic/images/test/au_usb_000000000488_jpg.png,/home/panuwat/Pictures/Test-Cases/with_mask/authentic/annotations/test/au_usb_000000000488_jpg.png,640,406,50.0,0,0,0,259840,100.0,100.0,100.0,100.0,,,100.0,0.0,,,
v1.0.5,authentic,authentic/au_usb_000000000529_jpg,/home/panuwat/Pictures/Test-Cases/with_mask/authentic/images/test/au_usb_000000000529_jpg.png,/home/panuwat/Pictures/Test-Cases/with_mask/authentic/annotations/test/au_usb_000000000529_jpg.png,427,640,50.0,0,0,0,273280,100.0,100.0,100.0,100.0,,,100.0,0.0,,,
v1.0.5,authentic,authentic/au_usb_000000000532_jpg,/home/panuwat/Pictures/Test-Cases/with_mask/authentic/images/test/au_usb_000000000532_jpg.png,/home/panuwat/Pictures/Test-Cases/with_mask/authentic/annotations/test/au_usb_000000000532_jpg.png,640,480,50.0,0,0,0,307200,100.0,100.0,100.0,100.0,,,100.0,0.0,,,
v1.0.5,authentic,authentic/au_usb_000000000612_jpg,/home/panuwat/Pictures/Test-Cases/with_mask/authentic/images/test/au_usb_000000000612_jpg.png,/home/panuwat/Pictures/Test-Cases/with_mask/authentic/annotations/test/au_usb_000000000612_jpg.png,640,480,50.0,0,51,0,307149,49.991699,49.995849,99.983398,99.991699,0.0,0.0,99.983398,0.016602,,,
v1.0.5,authentic,authentic/au_usb_000000000650_jpg,/home/panuwat/Pictures/Test-Cases/with_mask/authentic/images/test/au_usb_000000000650_jpg.png,/home/panuwat/Pictures/Test-Cases/with_mask/authentic/annotations/test/au_usb_000000000650_jpg.png,640,427,50.0,0,0,0,273280,100.0,100.0,100.0,100.0,,,100.0,0.0,,,
v1.0.5,authentic,authentic/au_usb_000000000656_jpg,/home/panuwat/Pictures/Test-Cases/with_mask/authentic/images/test/au_usb_000000000656_jpg.png,/home/panuwat/Pictures/Test-Cases/with_mask/authentic/annotations/test/au_usb_000000000656_jpg.png,640,472,50.0,0,0,0,302080,100.0,100.0,100.0,100.0,,,100.0,0.0,,,
v1.0.5,authentic,authentic/au_usb_000000000693_jpg,/home/panuwat/Pictures/Test-Cases/with_mask/authentic/images/test/au_usb_000000000693_jpg.png,/home/panuwat/Pictures/Test-Cases/with_mask/authentic/annotations/test/au_usb_000000000693_jpg.png,640,428,50.0,0,0,0,273920,100.0,100.0,100.0,100.0,,,100.0,0.0,,,
v1.0.5,authentic,authentic/au_usb_000000000801_jpg,/home/panuwat/Pictures/Test-Cases/with_mask/authentic/images/test/au_usb_000000000801_jpg.png,/home/panuwat/Pictures/Test-Cases/with_mask/authentic/annotations/test/au_usb_000000000801_jpg.png,640,360,50.0,0,49,0,230351,49.989366,49.994683,99.978733,99.989365,0.0,0.0,99.978733,0.021267,,,
